    657, -0.0891507566, 0.0452910066
    658, -0.0111412928, 0.0285715032
    659, -0.0222829543, 0.0285714716
    660, -0.0334174335, 0.0285714511
    661, -0.0445459709, 0.0285810679
    662, -0.0556883626, 0.0286581628
    663, -0.066832833, 0.0289209671
    664, -0.0779483765, 0.0294680744
    665, -0.0890049636, 0.0302880518
    666, -0.0111227389, 0.0142857451
    667, -0.0222463775, 0.0142857339
    668, -0.0333678909, 0.0142857255
    669, -0.0444869548, 0.0142934788
    670, -0.055609908, 0.0143420435
    671, -0.0667335689,  0.014488182
    672, -0.0778462887, 0.0147639597
    673, -0.088935934, 0.0151405307
    674, -0.0253918245,  0.263311267
    675, -0.0505553782,  0.259879649
    676, -0.0752540976,  0.254262775
    677, -0.099295333,  0.246537045
    678, -0.122441076,  0.236783713
    679, -0.144413114,  0.225046173
    680, -0.164930582,  0.211410046
    681, -0.183921665,  0.196148857
    682, -0.0224012379,  0.229900166
    683, -0.0446027033,  0.226910532
    684, -0.0664555132,  0.222334608
    685, -0.0877929479,  0.216100991
    686, -0.108380191,  0.208304912
    687, -0.127949134,  0.198830992
    688, -0.146073461,  0.187626585
    689, -0.162470877,  0.174687386
    690, -0.0195602085,  0.197041959
    691, -0.0389945135,  0.195088416
    692, -0.0581778474,  0.191608801
    693, -0.0770195127,   0.18664442
    694, -0.0951578468,  0.180778563
    695, -0.112487443,  0.173469827
    696, -0.128398478,  0.164699957
    697, -0.142532974,  0.154422164
    698, -0.0169077963,  0.164669365
    699, -0.0339395814,  0.163010716
    700, -0.0507338457,  0.160671562
    701, -0.0671543479,   0.15758945
    702, -0.0828012303,  0.154043555
    703, -0.0982223526,  0.148757055
    704, -0.112194881,  0.142535836
    705, -0.124213956,  0.135213807
    706, -0.014711583,  0.132175565
    707, -0.0293921567,  0.131370097
    708, -0.0439989492,   0.13020508
    709, -0.0586443357,  0.128657773
    710, -0.072496213,  0.126795396
    711, -0.0858463272,  0.124149494
    712, -0.0979508907,   0.12093953
    713, -0.107815951,  0.117036082
    714, -0.381593347,  0.261485785
    715, -0.405800492,  0.221927211
    716, -0.426105082,  0.180267632
    717, -0.442284495,    0.1368815
    718, -0.453248411, 0.0918999761
    719, -0.459944993, 0.0461228788
    720, -0.353389829,  0.243408456
    721, -0.376350045,  0.206796587
    722, -0.395516574,  0.168066949
    723, -0.411930323,  0.128043488
    724, -0.420206189, 0.0855769664
    725, -0.425677627, 0.0428730622
    726, -0.324343383,  0.224830791
    727, -0.345070094,  0.190691084
    728, -0.363102853,  0.155064434
    729,  -0.37692371,  0.117703199
    730, -0.387136489, 0.0791781098
    731, -0.393487066, 0.0397924036
    732, -0.295800567,  0.206616178
    733, -0.315228045,  0.175419539
    734, -0.331347018,  0.142491192
    735, -0.344011575,  0.108153924
    736, -0.353342474, 0.0727313831
    737, -0.359755129, 0.0365982726
    738, -0.269013733,  0.189601839
    739, -0.286781132,   0.16106163
    740, -0.301670998,  0.130943596
    741, -0.313407868, 0.0994517058
    742, -0.322021484, 0.0669039935
    743,  -0.32765156,  0.033644136
    744,  -0.69037658,  0.459094673
    745, -0.716556728,  0.475890815
    746, -0.743163347,  0.493046403
    747, -0.770103097,  0.510381937
    748, -0.802330792,  0.530874014
    749,  -0.73161459,  0.389256954
    750, -0.758209825,   0.40295276
    751, -0.785186052,  0.416973203
    752, -0.814242482,  0.431965351
    753, -0.850000679,  0.450249195
    754, -0.764554143,  0.315353692
    755,  -0.79132998,  0.326106131
    756, -0.819952369,  0.337581873
    757, -0.851252317,  0.350088865
    758, -0.889746249,  0.365431398
    759, -0.790599108,  0.238884985
    760, -0.817564845,  0.246795684
    761, -0.847983539,  0.255672932
    762, -0.880901396,  0.265317678
    763, -0.921563983,  0.277286321
    764, -0.809591293,  0.160404071
    765,  -0.83759743,  0.165721923
    766, -0.868858039,   0.17166768
    767, -0.902748883,  0.178203568
    768, -0.943718851,  0.186250687
    769, -0.821767211, 0.0805557668
    770, -0.851179838, 0.0832692832
    771, -0.885121167, 0.0865619555
    772, -0.917517185, 0.0895782337
    773, -0.957074106, 0.0935283601
    774, -0.264643848, -0.198211342
    775, -0.279569089, -0.176350325
    776, -0.292752683, -0.153399631
    777,  -0.30408439,  -0.12944822
    778, -0.313583434, -0.104654752
    779, -0.320876122, -0.0791090429
    780,  -0.32604152, -0.0530307107
    781, -0.329216093, -0.0266037975
    782, -0.291403383, -0.216433898
    783, -0.307714522, -0.192471594
    784, -0.321899265, -0.167246416
    785, -0.334173888, -0.141035125
    786, -0.343911499,  -0.11381267
    787, -0.351665258, -0.0859623775
    788, -0.357419103, -0.0576129444
    789, -0.361301214, -0.0289189629
    790, -0.318281084,  -0.23483251
    791, -0.335884869, -0.208746776
    792, -0.351032645, -0.181251436
    793, -0.364207894, -0.152764738
    794, -0.375016689,  -0.12332578
    795, -0.383846045, -0.0932090208
    796, -0.390319526, -0.0624908879
    797, -0.394711316, -0.0313806832
    798, -0.346074313, -0.253911287
    799,  -0.36498037, -0.225640312
    800, -0.381608218, -0.196023554
    801, -0.395863384, -0.165216491
    802, -0.406990439, -0.133205026
    803, -0.416036904, -0.100568987
    804, -0.422679096, -0.0673760027
    805, -0.426992953, -0.033793848
    806, -0.374126017, -0.273188353
    807, -0.394452274,  -0.24279505
    808, -0.412324667, -0.210930184
    809, -0.427637935, -0.177778289
    810, -0.440092593,  -0.14348191
    811, -0.449882776, -0.108348809
    812, -0.456979275, -0.0725870132
    813, -0.461412132, -0.0364028811
    814, -0.0252236947,  -0.26335454
    815, -0.0222601108, -0.229784757
    816, -0.0194575973, -0.197157025
    817, -0.0168858934, -0.164383531
    818, -0.0145477187,  -0.13207379
    819, -0.0502228998, -0.259992898
    820, -0.0443570092, -0.227232546
    821, -0.0388146564, -0.194933891
    822, -0.0336613469, -0.162943453
    823, -0.0288777184, -0.131350935
    824, -0.0747750178, -0.254481554
    825, -0.0660855994, -0.222706467
    826, -0.0578932948, -0.191501334
    827, -0.0502137318, -0.160699114
    828, -0.0430206358, -0.130266517
    829, -0.098669827, -0.246901244
